DistrictId,Program,Fte,FiscalYear,CalculationPeriod,SourceFile,SourceUrl,FteType
6,254,1854.88,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
7,254,20.16,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
8,254,133.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
9,254,126.46,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
10,254,258.56,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
11,254,256.24,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
12,254,26.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
13,254,1871.17,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
14,254,5.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
15,254,17.2,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
16,254,817.27,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
17,254,184.83,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
18,254,45.3,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
19,254,4.95,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
20,254,11.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
21,254,41.4,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
22,254,6.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
23,254,23.64,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
24,254,14.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
25,254,15.02,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
26,254,13.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
27,254,133.52,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
28,254,38.1,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
29,254,1172.74,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
30,254,4.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
31,254,108.55,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
32,254,84.14,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
33,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
34,254,2.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
35,254,249.56,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
36,254,493.67,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
37,254,279.75,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
38,254,15.94,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
39,254,45.38,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
40,254,5.39,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
41,254,300.58,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
42,254,198.04,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
43,254,152.93,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
44,254,44.88,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
45,254,33.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
46,254,190.67,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
47,254,11.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
48,254,2355.59,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
49,254,429.39,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
50,254,1165.41,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
51,254,633.29,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
52,254,744.75,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
53,254,377.38,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
54,254,23.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
55,254,173.18,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
56,254,128.14,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
57,254,188.2,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
58,254,417.44,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
59,254,356.41,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
60,254,37.49,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
61,254,4.4,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
62,254,9.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
63,254,7.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
64,254,624.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
65,254,20.5,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
66,254,8.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
67,254,17.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
68,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
69,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
70,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
71,254,11.33,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
72,254,1.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
73,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
74,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
75,254,0.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
99,254,18460.51,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
1,255,19.05,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
2,255,2.3,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
3,255,73.72,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
4,255,1.89,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
5,255,127.52,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
6,255,430.39,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
7,255,1.2,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
8,255,10.43,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
9,255,1.9,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
10,255,72.96,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
11,255,122.15,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
12,255,9.76,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
13,255,313.3,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
14,255,3.04,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
15,255,1.18,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
16,255,305.3,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
17,255,164.77,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
18,255,5.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
19,255,1.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
20,255,7.18,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
21,255,5.86,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
22,255,1.0,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
23,255,8.47,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
24,255,6.62,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
25,255,2.84,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
26,255,5.32,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
27,255,28.68,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
28,255,18.76,2012-13,Final Calculation,2012-13FinalFTEx.xls,https://www.fldoe.org/core/fileparse.php/7508/urlt/2012-13FinalFTEx.xls,Unweighted FTE
