DistrictId,SourceUrl,SourceFile,FiscalYear,FteType,GradeLevel,Fte
32,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,537.1199951171875
33,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,57.5
34,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,90.8499984741211
35,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,3021.9599609375
36,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,5594.60009765625
37,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2310.719970703125
38,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,365.1000061035156
39,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,113.66999816894531
40,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,176.99000549316406
41,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2712.669921875
42,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2999.929931640625
43,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,1357.8900146484375
44,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,529.8699951171875
45,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,870.8900146484375
46,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2086.719970703125
47,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,486.5
48,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,13587.5498046875
49,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,3392.030029296875
50,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,11906.25
51,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,4886.85009765625
52,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,6928.259765625
53,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,6530.52978515625
54,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,742.4099731445312
55,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2856.659912109375
56,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2571.89990234375
57,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2082.300048828125
58,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,2362.580078125
59,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,4984.7001953125
60,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,411.3599853515625
61,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,423.489990234375
62,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,192.0800018310547
63,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,184.67999267578125
64,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,4460.27978515625
65,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,379.239990234375
66,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,626.1400146484375
67,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,259.5
68,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,0
69,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,35.08000183105469
70,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,81.5
71,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,170.5
72,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,0
73,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,177
74,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,108.16999816894531
75,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,0
99,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,6,178252.21875
1,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1911.550048828125
2,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,375.3500061035156
3,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1467.27001953125
4,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,197.27000427246094
5,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,4692.56982421875
6,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,15825.4296875
7,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,157.3699951171875
8,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1154.9100341796875
9,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1104.1800537109375
10,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2770.179931640625
11,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,3398.219970703125
12,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,707.3499755859375
13,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,20589.3203125
14,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,350.7900085449219
15,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,144.05999755859375
16,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,7793.919921875
17,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2649.85009765625
18,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,989.3200073242188
19,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,54.5
20,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,360.0799865722656
21,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,191.5
22,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,112.5
23,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,136.5
24,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,92.2699966430664
25,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,398
26,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,484.1499938964844
27,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1535.0799560546875
28,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,967.510009765625
29,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,12166.76953125
30,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,244.27000427246094
31,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1166.3800048828125
32,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,480.7699890136719
33,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,36
34,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,88.33000183105469
35,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,3021.090087890625
36,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,5792.83984375
37,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2179.5
38,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,379.9100036621094
39,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,105.62999725341797
40,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,150.8800048828125
41,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,3038.6298828125
42,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2925.5
43,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1329.4200439453125
44,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,507.32000732421875
45,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,869.8200073242188
46,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,1933.1099853515625
47,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,434.0899963378906
48,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,13686.5703125
49,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,3478.110107421875
50,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,12143.75
51,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,4809.72998046875
52,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,6888.7900390625
53,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,6617.68994140625
54,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,781.0499877929688
55,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2784.010009765625
56,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2703.469970703125
57,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2002.219970703125
58,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,2411.18994140625
59,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,4952.9501953125
60,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,366.1099853515625
61,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,440.3399963378906
62,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,182.99000549316406
63,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,165.38999938964844
64,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,4473.490234375
65,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,359
66,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,593.0800170898438
67,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,246.5
68,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,0
69,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,43.5
70,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,79.41999816894531
71,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,174.89999389648438
72,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,0
73,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,184.5
74,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,106.26000213623047
75,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,0
99,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,7,178136.265625
1,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1875.4100341796875
2,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,338.0899963378906
3,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1568.3499755859375
4,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,221.74000549316406
5,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,4848.9501953125
6,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,16310.7802734375
7,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,161
8,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1316.1400146484375
9,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1141.52001953125
10,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2696.919921875
11,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,3582.610107421875
12,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,735.469970703125
13,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,20814.48046875
14,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,343.69000244140625
15,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,108.13999938964844
16,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,7552.4501953125
17,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2697.8798828125
18,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,939.2000122070312
19,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,60.849998474121094
20,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,341.4599914550781
21,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,195.5
22,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,114
23,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,152.8300018310547
24,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,150.38999938964844
25,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,381.1400146484375
26,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,502.1099853515625
27,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1509
28,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,890.9600219726562
29,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,13828.8798828125
30,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,244.02000427246094
31,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1198.260009765625
32,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,488.6199951171875
33,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,59
34,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,102.5199966430664
35,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,3018.969970703125
36,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,5757.759765625
37,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2115.889892578125
38,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,382.4100036621094
39,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,84
40,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,155.30999755859375
41,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,3169.43994140625
42,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,3072.89990234375
43,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1466.6800537109375
44,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,497.29998779296875
45,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,902.25
46,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,1997.5
47,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,457.17999267578125
48,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,13635.669921875
49,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,3772.010009765625
50,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,12243.7001953125
51,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,5096.830078125
52,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,6832.81982421875
53,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,6823.5
54,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,767.7899780273438
55,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2745.590087890625
56,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2759.610107421875
57,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2087.47998046875
58,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,2347.14990234375
59,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,4747.490234375
60,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,386.54998779296875
61,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,420.3299865722656
62,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,184.5
63,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,182.17999267578125
64,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,4447.68017578125
65,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,382.0799865722656
66,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,546.010009765625
67,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,226.72000122070312
68,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,0
69,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,30.5
70,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,73
71,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,173.5
72,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,0
73,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,184
74,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,109.73999786376953
75,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,0
99,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,8,181756.375
1,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1988.0899658203125
2,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,398.8599853515625
3,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1821.18994140625
4,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,191.10000610351562
5,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,5443.35009765625
6,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,18270.5703125
7,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,147.17999267578125
8,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1210.4200439453125
9,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1202.1199951171875
10,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,2964.780029296875
11,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,3488.47998046875
12,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,621.2999877929688
13,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,22919.73046875
14,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,380.5799865722656
15,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,148.14999389648438
16,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,8698.25
17,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,3067.199951171875
18,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1074.4200439453125
19,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,80.4000015258789
20,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,396.5
21,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,208.07000732421875
22,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,76.5199966430664
23,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,154.74000549316406
24,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,106.43000030517578
25,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,425.1700134277344
26,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,589.5999755859375
27,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1788.6800537109375
28,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1151.3900146484375
29,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,16347.76953125
30,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,234.35000610351562
31,https://www.fldoe.org/file/7507/cofte1516.xls,cofte1516.xls,2015-16,Capital Outlay FTE,9,1290.239990234375
